  1.9300 -0.4523 -0.0783
  1.9400 -0.4499 -0.0641
  1.9500 -0.4471 -0.0500
  1.9600 -0.4440 -0.0362
  1.9700 -0.4404 -0.0227
  1.9800 -0.4365 -0.0094
  1.9900 -0.4323  0.0037
  2.0000 -0.4276  0.0165
  2.0100 -0.4227  0.0290
  2.0200 -0.4175  0.0413
  2.0300 -0.4119  0.0532
  2.0400 -0.4060  0.0649
  2.0500 -0.3999  0.0763
  2.0600 -0.3935  0.0874
  2.0700 -0.3868  0.0982
  2.0800 -0.3798  0.1086
  2.0900 -0.3727  0.1188
  2.1000 -0.3653  0.1286
  2.1100 -0.3576  0.1381
  2.1200 -0.3498  0.1473
  2.1300 -0.3418  0.1562
  2.1400 -0.3336  0.1647
  2.1500 -0.3253  0.1729
  2.1600 -0.3167  0.1808
  2.1700 -0.3081  0.1883
  2.1800 -0.2993  0.1955
  2.1900 -0.2904  0.2023
  2.2000 -0.2813  0.2088
  2.2100 -0.2722  0.2150
  2.2200 -0.2630  0.2209
  2.2300 -0.2537  0.2264
  2.2400 -0.2443  0.2316
  2.2500 -0.2349  0.2364
  2.2600 -0.2255  0.2409
  2.2700 -0.2160  0.2451
  2.2800 -0.2064  0.2490
  2.2900 -0.1969  0.2525
  2.3000 -0.1874  0.2558
  2.3100 -0.1778  0.2587
  2.3200 -0.1683  0.2613
  2.3300 -0.1588  0.2635
  2.3400 -0.1493  0.2655
  2.3500 -0.1399  0.2672
  2.3600 -0.1305  0.2686
  2.3700 -0.1211  0.2697
  2.3800 -0.1119  0.2704
  2.3900 -0.1027  0.2710
  2.4000 -0.0936  0.2712
  2.4100 -0.0845  0.2711
  2.4200 -0.0756  0.2708
  2.4300 -0.0668  0.2703
  2.4400 -0.0581  0.2694
  2.4500 -0.0495  0.2684
  2.4600 -0.0410  0.2670
  2.4700 -0.0326  0.2655
  2.4800 -0.0244  0.2637
  2.4900 -0.0163  0.2617
  2.5000 -0.0084  0.2594
  2.5100 -0.0006  0.2570
  2.5200  0.0071  0.2543
  2.5300  0.0145  0.2515
  2.5400  0.0219  0.2484
  2.5500  0.0290  0.2452
  2.5600  0.0360  0.2418
  2.5700  0.0428  0.2382
  2.5800  0.0494  0.2345
  2.5900  0.0559  0.2306
  2.6000  0.0621  0.2265
  2.6100  0.0682  0.2223
  2.6200  0.0741  0.2180
  2.6300  0.0798  0.2135
  2.6400  0.0853  0.2089
  2.6500  0.0906  0.2042
  2.6600  0.0958  0.1994
  2.6700  0.1007  0.1945
  2.6800  0.1054  0.1895
  2.6900  0.1100  0.1844
  2.7000  0.1143  0.1792
  2.7100  0.1184  0.1739
  2.7200  0.1224  0.1686
  2.7300  0.1261  0.1632
  2.7400  0.1296  0.1578
  2.7500  0.1330  0.1523
  2.7600  0.1361  0.1467
  2.7700  0.1390  0.1412
  2.7800  0.1418  0.1356
  2.7900  0.1443  0.1300
  2.8000  0.1467  0.1243
  2.8100  0.1489  0.1187
  2.8200  0.1508  0.1130
  2.8300  0.1526  0.1074
  2.8400  0.1542  0.1017
  2.8500  0.1557  0.0961
  2.8600  0.1569  0.0905
  2.8700  0.1579  0.0849
  2.8800  0.1588  0.0793
  2.8900  0.1595  0.0737
  2.9000  0.1601  0.0682
  2.9100  0.1604  0.0628
  2.9200  0.1606  0.0574
  2.9300  0.1607  0.0520
  2.9400  0.1605  0.0467
  2.9500  0.1602  0.0414
  2.9600  0.1598  0.0362
  2.9700  0.1592  0.0311
  2.9800  0.1585  0.0261
  2.9900  0.1576  0.0211
  3.0000  0.1566  0.0162
  3.0100  0.1555  0.0114
  3.0200  0.1542  0.0066
  3.0300  0.1528  0.0020
  3.0400  0.1512 -0.0026
  3.0500  0.1496 -0.0070
  3.0600  0.1478 -0.0114
  3.0700  0.1460 -0.0157
  3.0800  0.1440 -0.0198
  3.0900  0.1419 -0.0239
  3.1000  0.1397 -0.0279
  3.1100  0.1374 -0.0317
  3.1200  0.1351 -0.0355
  3.1300  0.1326 -0.0391
  3.1400  0.1301 -0.0427
  3.1500  0.1274 -0.0461
  3.1600  0.1247 -0.0494
  3.1700  0.1220 -0.0526
  3.1800  0.1191 -0.0557
  3.1900  0.1163 -0.0586
  3.2000  0.1133 -0.0615
  3.2100  0.1103 -0.0642
  3.2200  0.1073 -0.0668
  3.2300  0.1042 -0.0693
  3.2400  0.1010 -0.0717
  3.2500  0.0978 -0.0739
  3.2600  0.0946 -0.0760
  3.2700  0.0914 -0.0781
  3.2800  0.0881 -0.0800
  3.2900  0.0848 -0.0818
  3.3000  0.0815 -0.0834
  3.3100  0.0782 -0.0850
  3.3200  0.0749 -0.0864
  3.3300  0.0715 -0.0877
  3.3400  0.0682 -0.0890
  3.3500  0.0648 -0.0900
  3.3600  0.0615 -0.0910
  3.3700  0.0581 -0.0919
  3.3800  0.0548 -0.0927
  3.3900  0.0515 -0.0934
  3.4000  0.0482 -0.0939
  3.4100  0.0449 -0.0944
  3.4200  0.0416 -0.0947
  3.4300  0.0384 -0.0950
  3.4400  0.0351 -0.0951
  3.4500  0.0319 -0.0952
  3.4600  0.0288 -0.0951
  3.4700  0.0257 -0.0950
  3.4800  0.0226 -0.0948
  3.4900  0.0195 -0.0945
  3.5000  0.0165 -0.0941
  3.5100  0.0136 -0.0936
  3.5200  0.0106 -0.0930
  3.5300  0.0078 -0.0923
  3.5400  0.0049 -0.0916
  3.5500  0.0022 -0.0908
  3.5600 -0.0006 -0.0899
  3.5700 -0.0032 -0.0890
  3.5800 -0.0058 -0.0880
  3.5900 -0.0084 -0.0869
  3.6000 -0.0109 -0.0857
  3.6100 -0.0133 -0.0845
  3.6200 -0.0157 -0.0832
  3.6300 -0.0180 -0.0819
  3.6400 -0.0202 -0.0805
  3.6500 -0.0224 -0.0791
  3.6600 -0.0245 -0.0776
  3.6700 -0.0266 -0.0761
  3.6800 -0.0286 -0.0745
  3.6900 -0.0305 -0.0729
  3.7000 -0.0323 -0.0712
  3.7100 -0.0341 -0.0695
  3.7200 -0.0358 -0.0678
  3.7300 -0.0374 -0.0660
  3.7400 -0.0390 -0.0642
  3.7500 -0.0405 -0.0624
  3.7600 -0.0419 -0.0605
  3.7700 -0.0433 -0.0586
  3.7800 -0.0446 -0.0567
  3.7900 -0.0458 -0.0548
  3.8000 -0.0470 -0.0529
  3.8100 -0.0481 -0.0510
  3.8200 -0.0491 -0.0490
  3.8300 -0.0500 -0.0470
  3.8400 -0.0509 -0.0451
  3.8500 -0.0517 -0.0431
  3.8600 -0.0524 -0.0411
  3.8700 -0.0531 -0.0391
  3.8800 -0.0537 -0.0371
  3.8900 -0.0543 -0.0351
  3.9000 -0.0547 -0.0332
  3.9100 -0.0552 -0.0312
  3.9200 -0.0555 -0.0292
  3.9300 -0.0558 -0.0273
  3.9400 -0.0560 -0.0253
  3.9500 -0.0562 -0.0234
  3.9600 -0.0563 -0.0215
  3.9700 -0.0564 -0.0196
  3.9800 -0.0564 -0.0177
  3.9900 -0.0563 -0.0159
  4.0000 -0.0562 -0.0140
  4.0100 -0.0560 -0.0122
  4.0200 -0.0558 -0.0104
  4.0300 -0.0555 -0.0087
  4.0400 -0.0552 -0.0069
  4.0500 -0.0548 -0.0052
  4.0600 -0.0544 -0.0035
  4.0700 -0.0540 -0.0019
  4.0800 -0.0535 -0.0002
  4.0900 -0.0529  0.0013
  4.1000 -0.0523  0.0029
  4.1100 -0.0517  0.0044
  4.1200 -0.0510  0.0059
  4.1300 -0.0503  0.0074
  4.1400 -0.0496  0.0088
  4.1500 -0.0488  0.0102
  4.1600 -0.0480  0.0115
  4.1700 -0.0472  0.0128
  4.1800 -0.0463  0.0141
  4.1900 -0.0454  0.0153
  4.2000 -0.0445  0.0165
  4.2100 -0.0435  0.0176
  4.2200 -0.0425  0.0188
  4.2300 -0.0415  0.0198
  4.2400 -0.0405  0.0209
  4.2500 -0.0395  0.0218
  4.2600 -0.0384  0.0228
  4.2700 -0.0373  0.0237
  4.2800 -0.0362  0.0245
  4.2900 -0.0351  0.0254
  4.3000 -0.0340  0.0262
  4.3100 -0.0329  0.0269
  4.3200 -0.0317  0.0276
  4.3300 -0.0306  0.0282
  4.3400 -0.0294  0.0289
  4.3500 -0.0283  0.0294
  4.3600 -0.0271  0.0300
  4.3700 -0.0259  0.0305
  4.3800 -0.0248  0.0309
  4.3900 -0.0236  0.0313
  4.4000 -0.0224  0.0317
  4.4100 -0.0212  0.0320
  4.4200 -0.0201  0.0323
  4.4300 -0.0189  0.0326
  4.4400 -0.0177  0.0328
  4.4500 -0.0166  0.0330
  4.4600 -0.0154  0.0332
  4.4700 -0.0143  0.0333
  4.4800 -0.0131  0.0333
  4.4900 -0.0120  0.0334
  4.5000 -0.0109  0.0334
  4.5100 -0.0098  0.0334
  4.5200 -0.0087  0.0333
  4.5300 -0.0076  0.0332
  4.5400 -0.0066  0.0331
  4.5500 -0.0055  0.0330
  4.5600 -0.0045  0.0328
  4.5700 -0.0034  0.0326
  4.5800 -0.0024  0.0323
  4.5900 -0.0015  0.0321
  4.6000 -0.0005  0.0318
  4.6100  0.0005  0.0315
  4.6200  0.0014  0.0311
  4.6300  0.0023  0.0308
  4.6400  0.0032  0.0304
  4.6500  0.0041  0.0300
  4.6600  0.0049  0.0295
  4.6700  0.0057  0.0291
  4.6800  0.0065  0.0286
  4.6900  0.0073  0.0281
  4.7000  0.0081  0.0276
  4.7100  0.0088  0.0271
  4.7200  0.0095  0.0265
  4.7300  0.0102  0.0260
  4.7400  0.0109  0.0254
  4.7500  0.0115  0.0248
  4.7600  0.0121  0.0242
  4.7700  0.0127  0.0236
  4.7800  0.0133  0.0230
  4.7900  0.0138  0.0223
  4.8000  0.0144  0.0217
  4.8100  0.0149  0.0211
  4.8200  0.0153  0.0204
  4.8300  0.0158  0.0197
  4.8400  0.0162  0.0191
  4.8500  0.0166  0.0184
  4.8600  0.0170  0.0177
  4.8700  0.0173  0.0170
  4.8800  0.0176  0.0163
  4.8900  0.0179  0.0156
  4.9000  0.0182  0.0149
  4.9100  0.0185  0.0142
  4.9200  0.0187  0.0135
  4.9300  0.0189  0.0128
  4.9400  0.0191  0.0121
  4.9500  0.0193  0.0114
  4.9600  0.0194  0.0108
  4.9700  0.0195  0.0101
  4.9800  0.0196  0.0094
  4.9900  0.0197  0.0087
  5.0000  0.0197  0.0080
  5.0100  0.0198  0.0074
  5.0200  0.0198  0.0067
  5.0300  0.0198  0.0060
  5.0400  0.0198  0.0054
  5.0500  0.0197  0.0047
  5.0600  0.0196  0.0041
  5.0700  0.0196  0.0035
  5.0800  0.0195  0.0029
  5.0900  0.0193  0.0023
  5.1000  0.0192  0.0017
  5.1100  0.0191  0.0011
  5.1200  0.0189  0.0005
  5.1300  0.0187 -0.0001
  5.1400  0.0185 -0.0006
  5.1500  0.0183 -0.0012
  5.1600  0.0181 -0.0017
  5.1700  0.0178 -0.0022
  5.1800  0.0176 -0.0027
  5.1900  0.0173 -0.0032
  5.2000  0.0170 -0.0037
  5.2100  0.0168 -0.0042
  5.2200  0.0165 -0.0046
  5.2300  0.0162 -0.0051
  5.2400  0.0158 -0.0055
  5.2500  0.0155 -0.0059
  5.2600  0.0152 -0.0063
  5.2700  0.0148 -0.0067
  5.2800  0.0145 -0.0071
  5.2900  0.0141 -0.0074
  5.3000  0.0137 -0.0078
  5.3100  0.0134 -0.0081
  5.3200  0.0130 -0.0084
  5.3300  0.0126 -0.0087
  5.3400  0.0122 -0.0090
  5.3500  0.0118 -0.0093
  5.3600  0.0114 -0.0095
  5.3700  0.0110 -0.0097
  5.3800  0.0106 -0.0100
  5.3900  0.0102 -0.0102
  5.4000  0.0098 -0.0104
  5.4100  0.0094 -0.0106
  5.4200  0.0090 -0.0107
  5.4300  0.0086 -0.0109
  5.4400  0.0082 -0.0110
  5.4500  0.0077 -0.0112
  5.4600  0.0073 -0.0113
  5.4700  0.0069 -0.0114
  5.4800  0.0065 -0.0115
  5.4900  0.0061 -0.0115
  5.5000  0.0057 -0.0116
  5.5100  0.0053 -0.0116
  5.5200  0.0049 -0.0117
  5.5300  0.0045 -0.0117
  5.5400  0.0041 -0.0117
  5.5500  0.0037 -0.0117
  5.5600  0.0033 -0.0117
  5.5700  0.0029 -0.0117
  5.5800  0.0026 -0.0117
  5.5900  0.0022 -0.0116
  5.6000  0.0018 -0.0115
  5.6100  0.0015 -0.0115
  5.6200  0.0011 -0.0114
  5.6300  0.0008 -0.0113
  5.6400  0.0004 -0.0112
  5.6500  0.0001 -0.0111
  5.6600 -0.0003 -0.0110
  5.6700 -0.0006 -0.0109
  5.6800 -0.0009 -0.0108
  5.6900 -0.0012 -0.0106
  5.7000 -0.0015 -0.0105
  5.7100 -0.0018 -0.0103
  5.7200 -0.0021 -0.0102
  5.7300 -0.0024 -0.0100
  5.7400 -0.0026 -0.0098
  5.7500 -0.0029 -0.0096
  5.7600 -0.0032 -0.0094
  5.7700 -0.0034 -0.0093
  5.7800 -0.0037 -0.0091
  5.7900 -0.0039 -0.0089
  5.8000 -0.0041 -0.0086
  5.8100 -0.0043 -0.0084
  5.8200 -0.0045 -0.0082
  5.8300 -0.0047 -0.0080
  5.8400 -0.0049 -0.0078
  5.8500 -0.0051 -0.0076
  5.8600 -0.0053 -0.0073
  5.8700 -0.0054 -0.0071
  5.8800 -0.0056 -0.0069
  5.8900 -0.0057 -0.0066
  5.9000 -0.0059 -0.0064
  5.9100 -0.0060 -0.0061
  5.9200 -0.0061 -0.0059
  5.9300 -0.0062 -0.0057
  5.9400 -0.0063 -0.0054
  5.9500 -0.0064 -0.0052
  5.9600 -0.0065 -0.0049
  5.9700 -0.0066 -0.0047
  5.9800 -0.0067 -0.0044
  5.9900 -0.0067 -0.0042
  6.0000 -0.0068 -0.0039
  6.0100 -0.0068 -0.0037
  6.0200 -0.0069 -0.0035
  6.0300 -0.0069 -0.0032
  6.0400 -0.0069 -0.0030
  6.0500 -0.0069 -0.0028
  6.0600 -0.0069 -0.0025
  6.0700 -0.0069 -0.0023
  6.0800 -0.0069 -0.0021
  6.0900 -0.0069 -0.0018
  6.1000 -0.0069 -0.0016
  6.1100 -0.0069 -0.0014
  6.1200 -0.0069 -0.0012
  6.1300 -0.0068 -0.0009
  6.1400 -0.0068 -0.0007
  6.1500 -0.0067 -0.0005
  6.1600 -0.0067 -0.0003
  6.1700 -0.0066 -0.0001
  6.1800 -0.0065  0.0001
  6.1900 -0.0065  0.0003
  6.2000 -0.0064  0.0005
  6.2100 -0.0063  0.0006
  6.2200 -0.0062  0.0008
  6.2300 -0.0061  0.0010
  6.2400 -0.0061  0.0012
  6.2500 -0.0060  0.0013
  6.2600 -0.0059  0.0015
  6.2700 -0.0057  0.0017
  6.2800 -0.0056  0.0018
  6.2900 -0.0055  0.0020
  6.3000 -0.0054  0.0021
  6.3100 -0.0053  0.0023
  6.3200 -0.0052  0.0024
  6.3300 -0.0050  0.0025
  6.3400 -0.0049  0.0026
  6.3500 -0.0048  0.0028
  6.3600 -0.0047  0.0029
  6.3700 -0.0045  0.0030
  6.3800 -0.0044  0.0031
  6.3900 -0.0042  0.0032
  6.4000 -0.0041  0.0033
  6.4100 -0.0040  0.0034
  6.4200 -0.0038  0.0034
  6.4300 -0.0037  0.0035
  6.4400 -0.0035  0.0036
  6.4500 -0.0034  0.0037
  6.4600 -0.0033  0.0037
  6.4700 -0.0031  0.0038
  6.4800 -0.0030  0.0038
  6.4900 -0.0028  0.0039
  6.5000 -0.0027  0.0039
  6.5100 -0.0025  0.0040
  6.5200 -0.0024  0.0040
  6.5300 -0.0022  0.0040
  6.5400 -0.0021  0.0041
  6.5500 -0.0020  0.0041
  6.5600 -0.0018  0.0041
  6.5700 -0.0017  0.0041
  6.5800 -0.0015  0.0041
  6.5900 -0.0014  0.0041
  6.6000 -0.0013  0.0041
  6.6100 -0.0011  0.0041
  6.6200 -0.0010  0.0041
  6.6300 -0.0009  0.0041
  6.6400 -0.0007  0.0041
  6.6500 -0.0006  0.0040
  6.6600 -0.0005  0.0040
  6.6700 -0.0004  0.0040
  6.6800 -0.0002  0.0040
  6.6900 -0.0001  0.0039
  6.7000  0.0000  0.0039
  6.7100  0.0001  0.0039
  6.7200  0.0002  0.0038
  6.7300  0.0003  0.0038
  6.7400  0.0005  0.0037
  6.7500  0.0006  0.0037
  6.7600  0.0007  0.0036
  6.7700  0.0008  0.0035
  6.7800  0.0009  0.0035
  6.7900  0.0010  0.0034
  6.8000  0.0010  0.0034
  6.8100  0.0011  0.0033
  6.8200  0.0012  0.0032
  6.8300  0.0013  0.0032
  6.8400  0.0014  0.0031
  6.8500  0.0015  0.0030
  6.8600  0.0015  0.0029
  6.8700  0.0016  0.0029
  6.8800  0.0017  0.0028
  6.8900  0.0017  0.0027
  6.9000  0.0018  0.0026
  6.9100  0.0019  0.0025
  6.9200  0.0019  0.0025
  6.9300  0.0020  0.0024
  6.9400  0.0020  0.0023
  6.9500  0.0021  0.0022
  6.9600  0.0021  0.0021
  6.9700  0.0022  0.0020
  6.9800  0.0022  0.0020
  6.9900  0.0022  0.0019
  7.0000  0.0023  0.0018
  7.0100  0.0023  0.0017
  7.0200  0.0023  0.0016
  7.0300  0.0023  0.0015
  7.0400  0.0024  0.0014
  7.0500  0.0024  0.0014
  7.0600  0.0024  0.0013
  7.0700  0.0024  0.0012
  7.0800  0.0024  0.0011
  7.0900  0.0024  0.0010
  7.1000  0.0024  0.0009
  7.1100  0.0024  0.0009
  7.1200  0.0024  0.0008
  7.1300  0.0024  0.0007
  7.1400  0.0024  0.0006
  7.1500  0.0024  0.0005
  7.1600  0.0024  0.0005
  7.1700  0.0024  0.0004
  7.1800  0.0024  0.0003
  7.1900  0.0024  0.0002
  7.2000  0.0024  0.0002
  7.2100  0.0023  0.0001
  7.2200  0.0023  0.0000
  7.2300  0.0023 -0.0000
  7.2400  0.0023 -0.0001
  7.2500  0.0022 -0.0002
  7.2600  0.0022 -0.0002
  7.2700  0.0022 -0.0003
  7.2800  0.0021 -0.0004
  7.2900  0.0021 -0.0004
  7.3000  0.0021 -0.0005
  7.3100  0.0020 -0.0005
  7.3200  0.0020 -0.0006
  7.3300  0.0020 -0.0007
  7.3400  0.0019 -0.0007
  7.3500  0.0019 -0.0008
  7.3600  0.0018 -0.0008
  7.3700  0.0018 -0.0008
  7.3800  0.0018 -0.0009
  7.3900  0.0017 -0.0009
  7.4000  0.0017 -0.0010
  7.4100  0.0016 -0.0010
  7.4200  0.0016 -0.0011
  7.4300  0.0015 -0.0011
  7.4400  0.0015 -0.0011
  7.4500  0.0014 -0.0012
  7.4600  0.0014 -0.0012
  7.4700  0.0013 -0.0012
  7.4800  0.0013 -0.0012
  7.4900  0.0012 -0.0013
  7.5000  0.0012 -0.0013
  7.5100  0.0011 -0.0013
  7.5200  0.0011 -0.0013
  7.5300  0.0010 -0.0014
  7.5400  0.0010 -0.0014
  7.5500  0.0009 -0.0014
  7.5600  0.0009 -0.0014
  7.5700  0.0008 -0.0014
  7.5800  0.0008 -0.0014
  7.5900  0.0007 -0.0014
  7.6000  0.0007 -0.0014
  7.6100  0.0006 -0.0014
  7.6200  0.0006 -0.0014
  7.6300  0.0005 -0.0014
  7.6400  0.0005 -0.0014
  7.6500  0.0004 -0.0014
  7.6600  0.0004 -0.0014
  7.6700  0.0003 -0.0014
  7.6800  0.0003 -0.0014
  7.6900  0.0002 -0.0014
  7.7000  0.0002 -0.0014
  7.7100  0.0002 -0.0014
  7.7200  0.0001 -0.0014
  7.7300  0.0001 -0.0014
  7.7400  0.0000 -0.0014
  7.7500 -0.0000 -0.0014
  7.7600 -0.0001 -0.0013
  7.7700 -0.0001 -0.0013
  7.7800 -0.0001 -0.0013
  7.7900 -0.0002 -0.0013
  7.8000 -0.0002 -0.0013
  7.8100 -0.0002 -0.0013
  7.8200 -0.0003 -0.0012
  7.8300 -0.0003 -0.0012
  7.8400 -0.0003 -0.0012
  7.8500 -0.0004 -0.0012
  7.8600 -0.0004 -0.0012
  7.8700 -0.0004 -0.0011
  7.8800 -0.0005 -0.0011
  7.8900 -0.0005 -0.0011
  7.9000 -0.0005 -0.0011
  7.9100 -0.0005 -0.0010
  7.9200 -0.0006 -0.0010
  7.9300 -0.0006 -0.0010
  7.9400 -0.0006 -0.0009
  7.9500 -0.0006 -0.0009
  7.9600 -0.0007 -0.0009
  7.9700 -0.0007 -0.0009
  7.9800 -0.0007 -0.0008
  7.9900 -0.0007 -0.0008
  8.0000 -0.0007 -0.0008
  8.0100 -0.0007 -0.0007
  8.0200 -0.0008 -0.0007
  8.0300 -0.0008 -0.0007
  8.0400 -0.0008 -0.0006
  8.0500 -0.0008 -0.0006
  8.0600 -0.0008 -0.0006
  8.0700 -0.0008 -0.0006
  8.0800 -0.0008 -0.0005
  8.0900 -0.0008 -0.0005
  8.1000 -0.0008 -0.0005
  8.1100 -0.0008 -0.0004
  8.1200 -0.0008 -0.0004
  8.1300 -0.0009 -0.0004
  8.1400 -0.0009 -0.0004
  8.1500 -0.0009 -0.0003
  8.1600 -0.0009 -0.0003
  8.1700 -0.0009 -0.0003
  8.1800 -0.0009 -0.0002
  8.1900 -0.0009 -0.0002
  8.2000 -0.0008 -0.0002
  8.2100 -0.0008 -0.0002
  8.2200 -0.0008 -0.0001
