     1  1.5484587782894459
     2  3.1290840157180670
     3  4.7037972069697496
     4  6.2766646324042421
     5  7.8495320578387346
     6  9.4203911286267257
     7 10.9918065766012880
     8 12.5630695058078743
     9 14.1343324350144606
    10 15.7053182247551355
    11 17.2763538333142037
    12 18.8473498165969282
    13 20.4183457998796527
    14 21.9892566386270190
    15 23.5601787638412539
    16 25.1310852201429320
    17 26.7019916764446101
    18 28.2728615299723636
    19 29.8437352227957469
    20 31.4146011964661547
    21 32.9854671701365589
    22 34.5563141857106686
    23 36.1271628459045218
    24 37.6980071517705397
    25 39.2688514576365577
    26 40.8396847064776338
    27 42.4105187729651973
    28 43.9813501468290511
    29 45.5521815206929048
    30 47.1230058922496511
