    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000    2.0000
    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798    1.9798
    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596    1.9596
    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394    1.9394
    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192    1.9192
    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990    1.8990
    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788    1.8788
    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586    1.8586
    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384    1.8384
    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182    1.8182
