 0.10500     -8.40200218     -7.73540277     -1.49905221 0.47250      1.16578845    -19.65761315     -1.70864280 0.68250-141750.31585415-144560.91834825****************
 0.10600     -8.46047945     -6.88490192     -1.42590000 0.47700      0.35331981    -19.90798472     -1.80761513 0.68900 165418.17500275 168663.903686181807424.32640617
 0.10700     -8.51116538     -6.02979576     -1.35159269 0.48150     -0.45836767    -19.79204503     -1.87264732 0.69550-193038.60328920-196857.90829254****************
 0.10800     -8.55402904     -5.17086924     -1.27620015 0.48600     -1.25443674    -19.31517985     -1.90285261 0.70200 225265.93999446 229694.941611432461363.22284615
 0.10900     -8.58904667     -4.30890927     -1.19979312 0.49050     -2.02046804    -18.48932760     -1.89798906 0.70850-262882.46416614-268074.26997083****************
 0.11000     -8.61620165     -3.44470397     -1.12244308 0.49500     -2.74272006    -17.33270257     -1.85845825 0.71500 306768.00484411 312808.841297833351901.86787717
 0.11100     -8.63548456     -2.57904200     -1.04422223 0.49950     -3.40837445    -15.86940590     -1.78529214 0.72150-357995.27707942-365056.43671740****************
 0.11200     -8.64689311     -1.71271180     -0.96520337 0.50400     -4.00576220    -14.12893231     -1.68012867 0.72800 417759.11750363 425993.990100474564643.53775922
 0.11300     -8.65043218     -0.84650089     -0.88545991 0.50850     -4.52456677    -12.14558265     -1.54517629 0.73450-487519.52482560-497128.00676033****************
 0.11400     -8.64611377      0.01880483     -0.80506574 0.51300     -4.95600074     -9.95779373     -1.38316859 0.74100 568908.53200605 580129.052811606216163.34198559
 0.11500     -8.63395699      0.88242181     -0.72409518 0.51750     -5.29295284     -7.60739852     -1.19730956 0.74750-663905.65581213-676985.79338342****************
 0.11600     -8.61398802      1.74356955     -0.64262294 0.52200     -5.53010312     -5.13883085     -0.99121084 0.75400 774745.56874955 790028.890013288465214.06226758
 0.11700     -8.58624010      2.60147128     -0.56072401 0.52650     -5.66400423     -2.59828958     -0.76882200 0.76050-904108.90067421-921920.09649146****************
 0.11800     -8.55075343      3.45535470     -0.47847364 0.53100     -5.69312778     -0.03287801     -0.53435533 0.767001055056.250251561075868.85840321****************
 0.11900     -8.50757519      4.30445264     -0.39594722 0.53550     -5.61787518      2.51026564     -0.29220646 0.77350************************************************
 0.12000     -8.45675943      5.14800376     -0.31322024 0.54000     -5.44055312      4.98483059     -0.04687230 0.780001436785.263811621465124.37165345****************
 0.12100     -8.39836701      5.98525321     -0.23036824 0.54450     -5.16531437      7.34617308      0.19713205 0.78650************************************************
 0.12200     -8.33246559      6.81545335     -0.14746671 0.54900     -4.79806540      9.55211795      0.43535606 0.793001956626.073581521995212.13368677****************
 0.12300     -8.25912947      7.63786434     -0.06459101 0.55350     -4.34634272     11.56370791      0.66349460 0.79950************************************************
 0.12400     -8.17843959      8.45175488      0.01818362 0.55800     -3.81916052     13.34588736      0.87746536 0.806002664548.150221502717086.91273503****************
 0.12500     -8.09048338      9.25640279      0.10078224 0.56250     -3.22683264     14.86810869      1.07348151 0.81250************************************************
 0.12600     -7.99535471     10.05109568      0.18313018 0.56700     -2.58077236     16.10485072      1.24811834 0.819003628600.365315403700139.58714976****************
 0.12700     -7.89315376     10.83513157      0.26515315 0.57150     -1.89327391     17.03604067      1.39837266 0.82550************************************************
 0.12800     -7.78398696     11.60781951      0.34677732 0.57600     -1.17727973     17.64737268      1.52171397 0.832004941452.269130645038867.29127639****************
 0.12900     -7.66796684     12.36848019      0.42792934 0.58050     -0.44613802     17.93051797      1.61612648 0.83850************************************************
 0.13000     -7.54521194     13.11644651      0.50853647 0.58500      0.28664500     17.88322397      1.68014147 0.845006729302.025990886861956.84495756****************
 0.13100     -7.41584666     13.85106420      0.58852658 0.58950      1.00765348     17.50930128      1.71285920 0.85150************************************************
 0.13200     -7.28000120     14.57169236      0.66782823 0.59400      1.70380650     16.81849993      1.71396032 0.858009164007.279569239344654.63714535****************
 0.13300     -7.13781135     15.27770402      0.74637079 0.59850      2.36259431     15.82627817      1.68370653 0.86450************************************************
 0.13400     -6.98941841     15.96848670      0.82408441 0.60300      2.97230203     14.55346886      1.62293063 0.87100************************************************
 0.13500     -6.83496904     16.64344289      0.90090015 0.60750      3.52221677     13.02585054      1.53301619 0.87750************************************************
 0.13600     -6.67461511     17.30199065      0.97675003 0.61200      4.00281466     11.27363194      1.41586733 0.88400************************************************
 0.13700     -6.50851356     17.94356402      1.05156705 0.61650      4.40592439      9.33086000      1.27386924 0.89050************************************************
 0.13800     -6.33682623     18.56761353      1.12528531 0.62100      4.72486461      7.23476303      1.10984034 0.89700************************************************
 0.13900     -6.15971973     19.17360671      1.19784002 0.62550      4.95455283      5.02504145      0.92697678 0.90350************************************************
 0.14000     -5.97736526     19.76102848      1.26916756 0.63000      5.09158412      2.74311981      0.72879069 0.91000************************************************
 0.14100     -5.78993845     20.32938162      1.33920557 0.63450      5.13427843      0.43137375      0.51904313 0.91650************************************************
 0.14200     -5.59761919     20.87818716      1.40789297 0.63900      5.08269591     -1.86765341      0.30167303 0.92300************************************************
 0.14300     -5.40059148     21.40698482      1.47517003 0.64350      4.93862034     -4.11203020      0.08072363 0.92950************************************************
 0.14400     -5.19904322     21.91533335      1.54097841 0.64800      4.70551111     -6.26119838     -0.13973241 0.93600************************************************
 0.14500     -4.99316605     22.40281091      1.60526122 0.65250      4.38842503     -8.27670249     -0.35566777 0.94250************************************************
 0.14600     -4.78315519     22.86901544      1.66796305 0.65700      3.99390961    -10.12287430     -0.56317370 0.94900************************************************
 0.14700     -4.56920920     23.31356492      1.72903007 0.66150      3.52987003    -11.76746033     -0.75853045 0.95550************************************************
 0.14800     -4.35152986     23.73609776      1.78841000 0.66600      3.00541246    -13.18218124     -0.93827362 0.96200************************************************
 0.14900     -4.13032192     24.13627303      1.84605220 0.67050      2.43066683    -14.34321358     -1.09925523 0.96850************************************************
 0.15000     -3.90579296     24.51377076      1.90190773 0.67500      1.81659245    -15.23158576     -1.23869848 0.97500************************************************
 0.15100     -3.67815317     24.86829216      1.95592933 0.67950      1.17477015    -15.83348175     -1.35424523 0.98150************************************************
 0.15200     -3.44761513     25.19955989      2.00807152 0.68400      0.51718502    -16.14044778     -1.44399536 0.98800************************************************
 0.15300     -3.21439368     25.50731823      2.05829062 0.68850     -0.14399644    -16.14949915     -1.50653748 0.99450************************************************
 0.15400     -2.97870565     25.79133332      2.10654475 0.69300     -0.79665043    -15.86312609     -1.54097036 1.00100************************************************
 0.15500     -2.74076970     26.05139326      2.15279392 0.69750     -1.42891714    -15.28919935     -1.54691486 1.00750************************************************
 0.15600     -2.50080612     26.28730833      2.19700003 0.70200     -2.02941537    -14.44077834     -1.52451622 1.01400************************************************
 0.15700     -2.25903658     26.49891107      2.23912690 0.70650     -2.58744633    -13.33582603     -1.47443674 1.02050************************************************
 0.15800     -2.01568400     26.68605642      2.27914033 0.71100     -3.09318326    -11.99683676     -1.39783903 1.02700************************************************
 0.15900     -1.77097227     26.84862179      2.31700807 0.71550     -3.53784337    -10.45038439     -1.29636032 1.03350************************************************
 0.16000     -1.52512613     26.98650714      2.35269991 0.72000     -3.91383913     -8.72660003     -1.17207826 1.04000************************************************
 0.16100     -1.27837085     27.09963501      2.38618765 0.72450     -4.21490640     -6.85858925     -1.02746901 1.04650************************************************
 0.16200     -1.03093215     27.18795057      2.41744517 0.72900     -4.43620716     -4.88180013     -0.86535841 1.05300************************************************
 0.16300     -0.78303590     27.25142160      2.44644840 0.73350     -4.57440533     -2.83335409     -0.68886717 1.05950************************************************
 0.16400     -0.53490795     27.29003851      2.47317538 0.73800     -4.62771433     -0.75135210     -0.50135118 1.06600************************************************
 0.16500     -0.28677395     27.30381426      2.49760625 0.74250     -4.59591598      1.32583081     -0.30633801 1.07250************************************************
 0.16600     -0.03885908     27.29278435      2.51972327 0.74700     -4.48035049      3.36024988     -0.10746094 1.07900************************************************
